#Copyright André Castilla 2014
#Please cite accordingly
367;rid367;mediastinum of testis;mediastino do testiculo;mediastino del testiculo;;;;;;;;;;;;;;;;;
368;rid368;tunica albuginea of testis;tunica albuginea do testiculo;tunica albuginea del testiculo;;;;;;;;;;;;;;;;;
370;rid370;tunica vaginalis of testis;tunica vaginal do testiculo;tunica vaginal del testiculo;;;;;;;;;;;;;;;;;
371;rid371;epididymis;epididimo;epididimo;;;;;;;;;;;;;;;;;
372;rid372;head of epididymis;cabeca do epididimo;cabeza del epididimo;;;;;;;;;;;;;;;;;
373;rid373;body of epididymis;corpo do epididimo;cuerpo del epididimo;;;;;;;;;;;;;;;;;
374;rid374;tail of epididymis;cauda do epididimo;cola del epididimo;;;;;;;;;;;;;;;;;
375;rid375;spermatic cord;funiculo espermatico;cuerda espermatica;;;;;;;;;;;;;;;;;
376;rid376;pampiniform plexus;plexo pampiniforme;plexo pampiniforme;;;;;;;;;;;;;;;;;
377;rid377;pelvic floor;assoalho pelvico;suelo pelvico;;;;;;;;;;;;;;;;;
378;rid378;pelvic floor muscle;musculo do assoalho pelvico;musculo del suelo pelvico;;;;;;;;;;;;;;;;;
379;rid379;pubovisceralis;pubovisceral;pubovisceral;;;;;;;;;;;;;;;;;
381;rid381;pubococcygeus;pubococcigeo;pubococcigeo;;;;;;;;;;;;;;;;;
382;rid382;puborectalis;puboretal;puborectal;;;;;;;;;;;;;;;;;
383;rid383;iliococcygeus;iliococcigeo;iliococcigeo;;;;;;;;;;;;;;;;;
384;rid384;levator plate;elevador do anus;elevador del ano;;;;;;;;;;;;;;;;;
385;rid385;endopelvic fascia;fascia endopelvica;fascia endopelvica;;;;;;;;;;;;;;;;;
386;rid386;pubocervical fascia;fascia pubocervical;fascia pubocervical;;;;;;;;;;;;;;;;;
387;rid387;arcus tendineus fascia pelvis, white line of anal canal;arco tendineo da fascia pelvica, linha branca do canal anal;arco tendineo de la fascia pelvica, linea blanca del canal anal;;;;;;;;;;;;;;;;;
388;rid388;rectovaginal fascia;fascia retovaginal;fascia rectovaginal;;;;;;;;;;;;;;;;;
389;rid389;parametrium;parametrio;parametrio;;;;;;;;;;;;;;;;;
390;rid390;paracolpium;paracolpo;paracervix;;;;;;;;;;;;;;;;;
391;rid391;pelvic floor ligament;ligamento do assoalho pelvico;ligamento del suelo pelvico;;;;;;;;;;;;;;;;;
392;rid392;uterosacral ligament;ligamento utero-sacral;ligamento uterosacral;;;;;;;;;;;;;;;;;
394;rid394;cardinal ligament;ligamento cardinal;ligamento cardinal;;;;;;;;;;;;;;;;;
395;rid395;ischiorectal fossa;fossa isquio-retal;fosa isquiorectal;;;;;;;;;;;;;;;;;
396;rid396;perineum;perineo;perineo;;;;;;;;;;;;;;;;;
397;rid397;peritoneal cavity;cavidade peritoneal;cavidad peritoneal;;;;;;;;;;;;;;;;;
398;rid398;paracolic gutter;goteira colical;gotera paracolica;;;;;;;;;;;;;;;;;
399;rid399;subphrenic space;espaco subfrenico;espacio subfrenico;;;;;;;;;;;;;;;;;
400;rid400;subhepatic space;espaco subhepatico;espacio subhepatico;;;;;;;;;;;;;;;;;
402;rid402;hepatorenal fossa;fossa hepato-renal;fosa hepatorenal;;;;;;;;;;;;;;;;;
404;rid404;lesser sac of peritoneum;bursa do omento;saco menor del peritoneo;;;;;;;;;;;;;;;;;
405;rid405;rectovesical pouch;espaco retovesical;bolsa rectovesical;;;;;;;;;;;;;;;;;
406;rid406;vesicouterine pouch;espaco vesicouterino;bolsa vesicouterino;;;;;;;;;;;;;;;;;
407;rid407;culde-sac;fundo de saco;fondo de saco;;;;;;;;;;;;;;;;;
410;rid410;peritoneum;peritonio;peritoneo;;;;;;;;;;;;;;;;;
411;rid411;peritoneal reflection;reflexao peritoneal;reflexion peritoneal;;;;;;;;;;;;;;;;;
412;rid412;peritoneal ligament;ligamento peritoneal;ligamento peritoneal;;;;;;;;;;;;;;;;;
413;rid413;gastrohepatic ligament;ligamento gastro-hepatico;ligamento gastrohepatico;;;;;;;;;;;;;;;;;
415;rid415;hepatoduodenal ligament;ligamento do hepaticoduodenal;ligamento hepatoduodenal;;;;;;;;;;;;;;;;;
416;rid416;gastrosplenic ligament;ligamento gastroesplenico;ligamento gastroesplenico;;;;;;;;;;;;;;;;;
417;rid417;gastrocolic ligament;ligamento gastrocolico;ligamento gastrocolico;;;;;;;;;;;;;;;;;
419;rid419;phrenicosplenic ligament;ligamento frenico-esplenico;ligamento frenoesplenico;;;;;;;;;;;;;;;;;
421;rid421;mesentery of intestine;mesenterio do intestino;mesenterio del intestino;;;;;;;;;;;;;;;;;
422;rid422;mesentery of small intestine;mesenterio do intestino delgado;mesenterio del intestino delgado;;;;;;;;;;;;;;;;;
423;rid423;mesentery of jejunum;mesenterio do jejuno;mesenterio del yeyuno;;;;;;;;;;;;;;;;;
424;rid424;mesentery of ileum;mesenterio do ileo;mesenterio del ileon;;;;;;;;;;;;;;;;;
425;rid425;ileocolic mesentery;mesenterio ileocolico;mesenterio ileocolicao;;;;;;;;;;;;;;;;;
426;rid426;mesoappendix;mesoapandice;mesoapendice;;;;;;;;;;;;;;;;;
427;rid427;root of mesentery;raiz do mesenterio;raiz del mesenterio;;;;;;;;;;;;;;;;;
428;rid428;sigmoid mesocolon;mesocolon sigmoide;mesocolon sigmoideo;;;;;;;;;;;;;;;;;
429;rid429;transverse mesocolon;mesocolon transverso;mesocolon transverso;;;;;;;;;;;;;;;;;
430;rid430;greater omentum;omento maior;epiplon mayor;;;;;;;;;;;;;;;;;
431;rid431;retroperitoneum;retroperitoneo;retroperitoneo;;;;;;;;;;;;;;;;;
432;rid432;anterior pararenal space;espaco para-renal anterior;espacio pararenal anterior;;;;;;;;;;;;;;;;;
433;rid433;posterior pararenal space;espaco para-renal posterior;espacio pararenal posterior;;;;;;;;;;;;;;;;;
434;rid434;perinephric space;espaco perinefrico;espacio perinefrico;;;;;;;;;;;;;;;;;
436;rid436;perinephric fascia;fascia perinefrica;fascia perinefrica;;;;;;;;;;;;;;;;;
438;rid438;lateral conal fascia;fascia conal lateral;fascia conal lateral;;;;;;;;;;;;;;;;;
439;rid439;extraperitoneal space;espaco extraperitoneal;espacio extraperitoneal;;;;;;;;;;;;;;;;;
440;rid440;perivesical space;espaco perivesical;espacio perivesical;;;;;;;;;;;;;;;;;
441;rid441;prevesical space;espaco pre vesical;espacio prevesical;;;;;;;;;;;;;;;;;
443;rid443;presacral space;espaco pre sacral;espacio presacral;;;;;;;;;;;;;;;;;
444;rid444;abdominopelvic lymph node;linfonodo abdominopelvico;linfonodo abdominopelvic;;;;;;;;;;;;;;;;;
445;rid445;abdominal lymph node;linfonodo abdominal;linfonodo abdominal;;;;;;;;;;;;;;;;;
446;rid446;retroperitoneal lymph node [;linfonodo retroperitoneal;linfonodo retroperitoneal;;;;;;;;;;;;;;;;;
447;rid447;aortocaval lymph node;linfonodo aortocaval;linfonodo aortocava;;;;;;;;;;;;;;;;;
448;rid448;retrocaval lymph node;linfonodo retrocaval;linfonodo retrocava;;;;;;;;;;;;;;;;;
449;rid449;para-aortic lymph node;linfonodo para-aorticos;linfonodo paraaortico;;;;;;;;;;;;;;;;;
450;rid450;celiac lymph node;linfonodo celiaco;linfonodo celiaco;;;;;;;;;;;;;;;;;
451;rid451;mesenteric lymph node;linfonodo mesenterico;linfonodo mesenterico;;;;;;;;;;;;;;;;;
452;rid452;portahepatis lymph node;linfonodo do porta hepatis;linfonodo de la porta hepatis;;;;;;;;;;;;;;;;;
453;rid453;lesser curve/gastrohepatic ligament node;linfonodo do ligamento gastro-hepatico / curvatura menor;linfonodo del ligamento gastrohepatico/curvatura menor;;;;;;;;;;;;;;;;;
454;rid454;portocaval node;linfonofo portocaval;linfonodo portocava;;;;;;;;;;;;;;;;;
455;rid455;pericolonic node;linfonofo pericolonico;linfonodo pericolico;;;;;;;;;;;;;;;;;
456;rid456;paracardiac node, cardiophrenic angle node;linfonofo paracardiaco, linfonofo do angulo cardiofrenico ;linfonodo paracardiaco, linfonodo del angulo cardiofrenico;;;;;;;;;;;;;;;;;
457;rid457;retrocrural node;linfonofo retrocrural;linfonodo retro-crural;;;;;;;;;;;;;;;;;
458;rid458;node of posterior iliac crest;linfonofo da crista iliaca posterior;linfonodo de la cresta iliaca posterior;;;;;;;;;;;;;;;;;
459;rid459;pelvic lymph node;linfonodo pelvico;linfonodo pelvico;;;;;;;;;;;;;;;;;
460;rid460;iliac lymph node;linfonodo iliaco;linfonodo iliaco;;;;;;;;;;;;;;;;;
461;rid461;common iliac lymph node;linfonodo iliaco comum;linfonodo iliaco comun;;;;;;;;;;;;;;;;;
462;rid462;external iliac lymph node;linfonodo iliaco externo;linfonodo iliaco externo;;;;;;;;;;;;;;;;;
463;rid463;internal iliac lymph node group;grupo linfonodal iliaco interno;linfonodo iliacos internos;;;;;;;;;;;;;;;;;
464;rid464;obturator lymph node group;grupo linfonodal obturatorio;linfonodos obturadores;;;;;;;;;;;;;;;;;
465;rid465;inguinal lymph node;linfonodo inguinal;linfonodo inguinal;;;;;;;;;;;;;;;;;
466;rid466;pararectal lymph node;linfono para-retal;linfonodo pararectal;;;;;;;;;;;;;;;;;
467;rid467;region of abdomen;regiao do abdome;region del abdomen;;;;;;;;;;;;;;;;;
468;rid468;abdominal quadrant;quadrante abdominal;cuadrante abdominal;;;;;;;;;;;;;;;;;
469;rid469;left lower quadrant;quadrante inferior esquerdo;cuadrante inferior izquierdo;;;;;;;;;;;;;;;;;
470;rid470;left upper quadrant;quadrante superior esquerdo;cuadrante superior izquierdo;;;;;;;;;;;;;;;;;
471;rid471;right lower quadrant;quadrante inferior direito;cuadrante inferior derecho;;;;;;;;;;;;;;;;;
472;rid472;right upper quadrant;quadrante superior direito;cuadrante superior derecho;;;;;;;;;;;;;;;;;
473;rid473;flank;flanco;flanco;;;;;;;;;;;;;;;;;
474;rid474;gluteal region;regiao glutea;region glutea;;;;;;;;;;;;;;;;;
476;rid476;inguinal;inguinal;inguinal;;;;;;;;;;;;;;;;;
478;rid478;artery;arteria;arteria;;;;;;;;;;;;;;;;;
479;rid479;systemic artery;arteria sistemica;arteria sistemica;;;;;;;;;;;;;;;;;
480;rid480;aorta;aorta;aorta;;;;;;;;;;;;;;;;;
481;rid481;thoracic aorta;aorta toracica;aorta toracica;;;;;;;;;;;;;;;;;
482;rid482;supraaortic valve area;regiao da valva supra-aortica;region de la valvula supraaortica ;;;;;;;;;;;;;;;;;
484;rid484;left coronary sinus;seio coronario esquerdo;sino coronario izquierdo;;;;;;;;;;;;;;;;;
486;rid486;left coronary artery;arteria coronaria esquerda;arteria coronaria izquierda;;;;;;;;;;;;;;;;;
490;rid490;left anterior descending artery;arteria descendente anterior esquerda;arteria descendente anterior izquierda;;;;;;;;;;;;;;;;;
491;rid491;proximal left anterior descending artery;arteria descendente anterior esquerda proximal;arteria descendente anterior izquierda proximal;;;;;;;;;;;;;;;;;
493;rid493;mid left anterior descending artery;arteria descendente anterior media esquerda;arteria descendente anterior izquierda media;;;;;;;;;;;;;;;;;
495;rid495;distal left anterior descending artery;arteria descendente anterior esquerda distal;arteria descendente anterior izquierda distal;;;;;;;;;;;;;;;;;
497;rid497;first diagonal artery;primeira arteria diagonal;primera arteria diagonal;;;;;;;;;;;;;;;;;
499;rid499;second diagonal artery;segunda arteria diagonal;segunda arteria diagonal;;;;;;;;;;;;;;;;;
501;rid501;third diagonal artery;terceira arteria diagonal;tercera arteria diagonal;;;;;;;;;;;;;;;;;
503;rid503;septal perforator artery;arteria septal perfurante;arteria septal perforante;;;;;;;;;;;;;;;;;
505;rid505;intermediate artery;arteria intermediaria;arteria intermedia;;;;;;;;;;;;;;;;;
508;rid508;lateral ramus of intermediate artery;ramo lateral da arteria intermediaria;ramo lateral de la arteria intermedia;;;;;;;;;;;;;;;;;
510;rid510;circumflex artery;arteria circunflexa;arteria circunfleja;;;;;;;;;;;;;;;;;
511;rid511;proximal circumflex artery;arteria proximal circunflexa;arteria circunfleja proximal;;;;;;;;;;;;;;;;;
513;rid513;mid circumflex artery;arteria circunflexa media;arteria circunfleja media;;;;;;;;;;;;;;;;;
515;rid515;distal circumflex artery;arteria distal circunflexa;arteria circunfleja distal;;;;;;;;;;;;;;;;;
517;rid517;av groove continuation;continuacao do sulco atrio-ventricular;continuacion del surco atrio-ventricular;;;;;;;;;;;;;;;;;
519;rid519;first obtuse marginal artery;primeira arteria marginal obtusa;primera arteria marginal obtusa;;;;;;;;;;;;;;;;;
521;rid521;first lateral obtuse marginal artery;primeira arteria marginal obtusa lateral;primera arteria marginal obtusa lateral;;;;;;;;;;;;;;;;;
523;rid523;second obtuse marginal artery;segunda arteria marginal obtusa;arteria marginal en segundo lugar obtusa;;;;;;;;;;;;;;;;;
525;rid525;second lateral obtuse marginal artery;segunda arteria marginal obtusa lateral;arteria marginal obtusa en segundo lugar lateral;;;;;;;;;;;;;;;;;
527;rid527;third obtuse marginal artery;terceira arteria marginal obtusa;tercera arteria marginal obtusa;;;;;;;;;;;;;;;;;
529;rid529;third lateral obtuse marginal artery;terceira arteria marginal obtusa lateral;tercera arteria marginal obtusa lateral;;;;;;;;;;;;;;;;;
531;rid531;first posterolateral branch of circumflex artery;ramo postero lateral da primeira arteria circunflexa;primera rama posterolateral de la arteria circunfleja;;;;;;;;;;;;;;;;;
533;rid533;second posterolateral branch of circumflex artery;ramo postero lateral da segunda arteria circunflexa;segunda rama posterolateral de la arteria circunfleja;;;;;;;;;;;;;;;;;
535;rid535;third posterolateral branch of circumflex artery;ramo postero lateral da terceira arteria circunflexa;tercera rama posterolateral de la arteria circunfleja;;;;;;;;;;;;;;;;;
537;rid537;posterior left ventricular descending artery;arteria descendente ventricular esquerda posterior;arteria descendente ventricular izquierda posterior;;;;;;;;;;;;;;;;;
539;rid539;atrioventricular branch of circumflex artery;ramo atrioventricular da arteria circunflexa;rama atrioventricular de la arteria circunfleja;;;;;;;;;;;;;;;;;
542;rid542;right coronary sinus;seio coronario direito;sino coronario derecho;;;;;;;;;;;;;;;;;
544;rid544;right coronary artery;arteria coronaria direita;arteria coronaria derecha;;;;;;;;;;;;;;;;;
545;rid545;proximal right coronary artery;arteria coronaria direita proximal;arteria coronaria derecha proximal;;;;;;;;;;;;;;;;;
547;rid547;mid right coronary artery;arteria coronaria medio direita;arteria coronaria derecha media;;;;;;;;;;;;;;;;;
549;rid549;distal right coronary artery;arteria coronaria direita distal;arteria coronaria derecha distal;;;;;;;;;;;;;;;;;
551;rid551;conus artery;arteria do cone;arteria del cono;;;;;;;;;;;;;;;;;
552;rid552;sinoatrial nodal artery;arteria do nodo sinoatrial;arteria del nodo sinoatrial;;;;;;;;;;;;;;;;;
555;rid555;first right ventricular branch of right coronary artery;ramo ventricular direito da primeira arteria coronaria direita;primera rama ventricular derecha de la arteria coronaria derecha;;;;;;;;;;;;;;;;;
557;rid557;acute marginal artery;arteria marginal aguda;arteria marginal aguda;;;;;;;;;;;;;;;;;
559;rid559;posterior descending artery, right dominant;arteria descendente posterior, direita dominante;arteria descendente posterior, la derecha dominante;;;;;;;;;;;;;;;;;
562;rid562;atrioventricular node branch of right coronary artery, right dominant;ramo nodal auriculoventricular da arteria coronaria direita, direita dominante;rama del nodo atrioventricular de la arteria coronaria derecha, la derecha dominante;;;;;;;;;;;;;;;;;
566;rid566;first posterior left ventricular artery, supplied by right;primeira arteria ventricular esquerda posterior, suprida pela direita;primera arteria ventricular izquierda posterior, proveida por la derecha;;;;;;;;;;;;;;;;;
569;rid569;second posterior left ventricular artery, supplied by right;segunda arteria ventricular esquerda posterior, suprida pela direita;segunda arteria ventricular izquierda posterior, proveida por la derecha;;;;;;;;;;;;;;;;;
572;rid572;third posterior left ventricular artery, supplied by right;terceira arteria ventricular esquerda posterior, suprida pela direita;tercera arteria ventricular izquierda posterior, proveida por la derecha;;;;;;;;;;;;;;;;;
575;rid575;posterior descending septal perforator;perfurante septal descendente posterior;perforante septal descendente posterior;;;;;;;;;;;;;;;;;
577;rid577;posterior sinus of valsalva;seio posterior de valsalva;sino posterior de valsalva;;;;;;;;;;;;;;;;;
579;rid579;sinotubular junction;juncao sinotubular;union sinotubular;;;;;;;;;;;;;;;;;
580;rid580;ascending aorta;aorta ascendente;aorta ascendente;;;;;;;;;;;;;;;;;
581;rid581;aortic arch;arco aortico;arco aortico;;;;;;;;;;;;;;;;;
582;rid582;brachiocephalic artery;arteria braquiocefalica;arteria braquiocefalica;;;;;;;;;;;;;;;;;
584;rid584;common carotid artery;arteria carotida comum;arteria carotida comun;;;;;;;;;;;;;;;;;
585;rid585;internal carotid artery;arteria carotida interna;arteria carotida interna;;;;;;;;;;;;;;;;;
586;rid586;cervical portion of internal carotid artery;porcao cervical da arteria carotida interna;porcion cervical de la arteria carotida interna;;;;;;;;;;;;;;;;;
587;rid587;carotid sinus;seio carotideo;sino carotideo;;;;;;;;;;;;;;;;;
588;rid588;petrous portion of internal carotid artery;porcao petrosoa da arteria carotida interna;porcion petrosa de la arteria carotida interna;;;;;;;;;;;;;;;;;
589;rid589;vidian artery;arteria pterigoide;arteria pterigoide;;;;;;;;;;;;;;;;;
592;rid592;caroticotympanic artery;arteria carotidotimpanica;arteria caroticotimpanica;;;;;;;;;;;;;;;;;
593;rid593;cavernous portion of internal carotid artery;porcao cavernosa da arteria carotida interna;porcion cavernosa de la arteria carotida interna;;;;;;;;;;;;;;;;;
594;rid594;presellar segment of cavernous portion of internal carotid artery;segmento pre-selar do porcao cavernosa da arteria carotida interna;segmento preselar de la porcion cavernosa de la arteria carotida interna;;;;;;;;;;;;;;;;;
595;rid595;juxtasellar segment of cavernous portion of internal carotid artery;segmento justa-selar do porcao cavernosa da arteria carotida interna;segmento juxtaselar de la porcion cavernosa de la arteria carotida interna;;;;;;;;;;;;;;;;;
596;rid596;meningohypophyseal trunk;tronco meningo-hipofisario;tronco meningohipofisario;;;;;;;;;;;;;;;;;
597;rid597;tentorial artery;arteria tentorial;arteria tentorial;;;;;;;;;;;;;;;;;
598;rid598;dorsal meningeal artery;arteria meningea dorsal;arteria meningea dorsal;;;;;;;;;;;;;;;;;
599;rid599;inferior hypophyseal artery;arteria hipofisaria inferior;arteria hipofisaria inferior;;;;;;;;;;;;;;;;;
600;rid600;artery of inferior cavernous sinus;arteria inferior de seio cavernoso ;arteria del sino cavernoso inferior;;;;;;;;;;;;;;;;;
602;rid602;artery of foramen rotundum;arteria do forame;arteria del foramen rotundo;;;;;;;;;;;;;;;;;
603;rid603;artery to trigeminal ganglion;arteria do ganglio trigemeo;arteria del ganglio trigeminal;;;;;;;;;;;;;;;;;
604;rid604;capsular artery;arteria capsular;arteria capsular;;;;;;;;;;;;;;;;;
605;rid605;supraclinoid portion of internal carotid artery;porcao supraclinoide da arteria carotida interna;porcion suprligamento cruzado anteriorinoidea de la arteria carotida interna;;;;;;;;;;;;;;;;;
606;rid606;superior hypophyseal artery;arteria hipofisaria superior;arteria hipofisaria superior;;;;;;;;;;;;;;;;;
607;rid607;ophthalmic artery;arteria oftalmica;arteria oftalmica;;;;;;;;;;;;;;;;;
608;rid608;central retinal artery;arteria central da retina;arteria retiniana central;;;;;;;;;;;;;;;;;
609;rid609;extraocular part of central retinal artery;parte extra ocular da arteria central da retina;parte extraocular de la arteria central de la retina;;;;;;;;;;;;;;;;;
610;rid610;intraocular part of central retinal artery;parte intraocular da arteria central da retina;parte intraocular de la arteria central de la retina;;;;;;;;;;;;;;;;;
611;rid611;vascular circle of optic nerve;circulo vascular do nervo optico;circulo vascular del nervio optico;;;;;;;;;;;;;;;;;
612;rid612;superior temporal retinal arteriole;arteriola retinal temporal superior;arteriola temporal superior de la retina;;;;;;;;;;;;;;;;;
613;rid613;inferior temporal retinal arteriole;arteriola retinal temporal inferior;arteriola temporal inferior de la retina;;;;;;;;;;;;;;;;;
614;rid614;superior nasal retinal arteriole;arteriola retinal nasal superior;arteriola nasal superior de la retina;;;;;;;;;;;;;;;;;
615;rid615;inferior nasal retinal arteriole;arteriola retinal nasal inferior;arteriola nasal inferior de la retina;;;;;;;;;;;;;;;;;
616;rid616;superior macular arteriole;arteriola macular superior;arteriola macular superior;;;;;;;;;;;;;;;;;
617;rid617;inferior macular arteriole;arteriola macular inferior;arteriola macular inferior;;;;;;;;;;;;;;;;;
618;rid618;middle macular arteriole;arteriola macular media;arteriola macular media;;;;;;;;;;;;;;;;;
619;rid619;lacrimal artery;arteria lacrimal;arteria lagrimal;;;;;;;;;;;;;;;;;
620;rid620;anastomotic branch of lacrimal artery with middle meningeal artery;ramo anastomotico da arteria lacrimal com a arteria meningea media;rama anastomotica de la arteria lagrimal con la arteria meningea media;;;;;;;;;;;;;;;;;
